X,Y,OBJECTID,Schoolnumber,Name,Province,SchoolLevel,District,Grant_Class,latitude,longitude,Name_Normalized
329594.821723209,8154632.11035793,2256,4485,MUTWA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.68479,31.40192,mutwa
,,2259,4489,FOOTHILLS SECONDARY,Mashonaland Central,Secondary,Bindura,S3,,0,foothills secondary
253708.210902497,8130372.24130899,2260,4490,Mucherengi Secondary,Mashonaland Central,Secondary,Guruve,S3,-16.8972,30.68795,mucherengi secondary
,,2261,4491,GUMBOCHUMA,Mashonaland Central,Secondary,Muzarabani,S3,,0,gumbochuma
293305.06403168,8117297.77431298,2269,4499,GUNGUHWE,Mashonaland Central,Secondary,Mazowe,S3,-17.01918,31.05828,gunguhwe
327848.905359473,8114389.19730436,2271,4501,MUPFURUDZI SEC.,Mashonaland Central,Secondary,Shamva,S3,-17.0483,31.38246,mupfurudzi sec.
272597.099009863,8114368.6668836,2273,4503,HOLY ROSARY,Mashonaland Central,Secondary,Mazowe,S2,-17.04369,30.86354,holy rosary
286800.732625116,8095034.67485033,2274,4504,NYACHURU,Mashonaland Central,Secondary,Mazowe,S3,-17.21971,30.99505,nyachuru
285719.315770488,8054328.49601693,2275,4505,GUYSON KURUNERI,Mashonaland Central,Secondary,Mazowe,S3,-17.58733,30.98085,guyson kuruneri
301973.906245462,8110877.08017553,2276,4506,SHUTU,Mashonaland Central,Secondary,Mazowe,S3,-17.07795,31.13911,shutu
279313.08381116,8067120.83017924,2277,4507,SHINGIRIRAYI,Mashonaland Central,Secondary,Mazowe,S3,-17.47115,30.92183,shingirirayi
,,2280,4510,MHOKORE,Mashonaland Central,Secondary,Shamva,S3,,0,mhokore
,,2281,4511,CHISECHA,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,chisecha
,,2282,4512,EMPIRE COLLEGE GURUVE,Mashonaland Central,Secondary,Guruve,S2,,0,empire college guruve
,,2283,4513,CHESTSTAR INVESTMENTS,Mashonaland Central,Secondary,Mazowe,S3,,0,cheststar investments
,,2284,4514,CHEMHONDORO,Mashonaland Central,Secondary,Shamva,S3,,0,chemhondoro
,,2285,4515,AMAI MUGABE HIGH SCHOOL,Mashonaland Central,Secondary,Mazowe,S1,,0,amai mugabe high school
,,2286,4516,CHIBURI,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,chiburi
,,2287,4517,MUSHUMBI NO 2,Mashonaland Central,Secondary,Mbire,S3,,0,mushumbi no 2
,,2288,4519,CHIMOIO,Mashonaland Central,Secondary,Muzarabani,S3,,0,chimoio
,,2289,4520,CHIUNYE,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,chiunye
,,2292,4524,CHIONDE SECONDARY,Mashonaland Central,Secondary,Muzarabani,S3,,,chionde secondary
,,2294,4526,MUTASA SECONDARY,Mashonaland Central,Secondary,Mt. Darwin,S3,,,mutasa secondary
,,2295,4527,DIRECT AIDE SECONDARY,Mashonaland Central,Secondary,Mazowe,S2,,,direct aide secondary
,,2298,4530,TAAL-NET SECONDARY,Mashonaland Central,Secondary,Mazowe,S3,,,taal-net secondary
,,2300,4533,CHIWARIDZO SECONDARY,Mashonaland Central,Secondary,Bindura,S3,,0,chiwaridzo secondary
357373.685251597,8174526.81439627,2313,4613,SOHWE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.50684,31.66362,sohwe
340228.574733642,8144453.11138079,2314,4614,TABEX (TSAKARE),Mashonaland Central,Secondary,Mt. Darwin,S3,-16.77752,31.5009,tabex (tsakare)
240016.331774388,8192294.22354909,2315,4615,KARAI,Mashonaland Central,Secondary,Mbire,S3,-16.33645,30.56656,karai
,,2316,4617,CHIKAFA,Mashonaland Central,Secondary,Mbire,S3,,0,chikafa
268251.5770212,8220265.33186283,2317,4618,GONONO SEC,Mashonaland Central,Secondary,Mbire,S3,-16.08665,30.83346,gonono sec
274021.499817776,8195704.89865738,2318,4619,MASOMO,Mashonaland Central,Secondary,Mbire,S3,-16.30907,30.88501,masomo
373223.208812862,8179929.16836834,2319,4620,PACHANZA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.45891,31.8124,pachanza
283352.98526018,8208709.0624651,2320,4621,SAPA,Mashonaland Central,Secondary,Mbire,S3,-16.19244,30.97351,sapa
,,2323,4625,MAKACHI,Mashonaland Central,Secondary,Rushinga,S3,,0,makachi
383181.223278019,8169110.55147637,2324,4626,DATE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.5572,31.90512,date
342158.948663823,8166343.71827148,2325,4627,KAZAI,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.57983,31.52053,kazai
314420.725808227,8141706.85863012,2327,4629,CHAONA,Mashonaland Central,Secondary,Mazowe,S3,-16.80043,31.2586,chaona
338939.823030632,8087895.05495293,2328,4630,SOMA,Mashonaland Central,Secondary,Shamva,S3,-17.28851,31.4847,soma
345762.258997234,8104327.88893046,2334,4998,GONO,Mashonaland Central,Secondary,Shamva,S3,-17.14049,31.55003,gono
250102.116185287,8175685.0361697,2335,5000,GOTA,Mashonaland Central,Secondary,Guruve,S3,-16.48754,30.65911,gota
,,2336,5001,KAMUTSENZERE,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,kamutsenzere
,,2337,5002,KAPIRIPIRI,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,kapiripiri
390469.300030075,8183403.52967562,2338,5003,MUKOMA,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.42836,31.9741,mukoma
398584.037751054,8157712.62468896,2341,5008,GWANGWAVA SEC,Mashonaland Central,Secondary,Rushinga,S3,-16.66093,32.04896,gwangwava sec
,,2349,5117,CHADEREKA SECONDARY,Mashonaland Central,Secondary,Muzarabani,S3,,0,chadereka secondary
,,2450,5234,CHAPOTO SECONDARY SCHOOL,Mashonaland Central,Secondary,Mbire,S3,,0,chapoto secondary school
292151.395063075,8227754.62954625,2451,5235,CHIDODO,Mashonaland Central,Secondary,Mbire,S3,-16.02113,31.05745,chidodo
252608.338698441,8192299.38835302,2452,5236,HAMBE,Mashonaland Central,Secondary,Mbire,S3,-16.33773,30.68435,hambe
264366.892690465,8194346.18590658,2453,5237,KASUWO SECONDARY,Mashonaland Central,Secondary,Mbire,S3,-16.32042,30.79456,kasuwo secondary
196363.36275021,8211281.05423282,2454,5238,MASOKA SECONDARY SCHOOL,Mashonaland Central,Secondary,Mbire,S3,-16.15991,30.16077,masoka secondary school
257080.313278818,8122132.46282606,2455,5239,BIRKDALE SECONDARY,Mashonaland Central,Secondary,Guruve,S3,-16.97198,30.71869,birkdale secondary
242553.011537005,8121640.69546927,2456,5240,BRANDON SECONDARY SCHOOL,Mashonaland Central,Secondary,Guruve,S3,-16.97485,30.58229,brandon secondary school
246928.103135526,8169096.96301997,2457,5241,CHIKWIDIBE SECONDARY,Mashonaland Central,Secondary,Guruve,S3,-16.54671,30.62867,chikwidibe secondary
238187.55143377,8166447.69776097,2458,5242,CHINGWARO SECONDARY SCHOO,Mashonaland Central,Secondary,Guruve,S3,-16.56969,30.54652,chingwaro secondary schoo
274696.610991937,8152104.60618698,2459,5243,HORSESHOE SECONDARY SCHOOL,Mashonaland Central,Secondary,Guruve,S3,-16.70301,30.88705,horseshoe secondary school
227601.869740035,8159071.6908112,2460,5244,KEMUTAMBA SECONDARY SCHOOL,Mashonaland Central,Secondary,Guruve,S3,-16.63511,30.44651,kemutamba secondary school
256536.142032618,8149860.55480551,2461,5245,KUGOTSI SECONDARY SCHOOL,Mashonaland Central,Secondary,Guruve,S3,-16.72147,30.71659,kugotsi secondary school
234590.419284625,8141014.93396143,2462,5246,NYAMANGORE,Mashonaland Central,Secondary,Guruve,S3,-16.79898,30.50986,nyamangore
264355.235740856,8162167.23859539,2463,5247,NYARUSVISVI SECONDARY,Mashonaland Central,Secondary,Guruve,S3,-16.6111,30.79116,nyarusvisvi secondary
256444.781434109,8169842.55620809,2464,5248,NYAMUSEVE SECONDARY SCHOOL,Mashonaland Central,Secondary,Guruve,S3,-16.54097,30.71787,nyamuseve secondary school
245621.591701894,8131388.52482524,2465,5249,NYANHUNZI SECONDARY SCHOO,Mashonaland Central,Secondary,Guruve,S3,-16.88715,30.6122,nyanhunzi secondary schoo
340914.960991882,8109698.21044352,2466,5250,CHAVAKADZI SECONDARY SCHO,Mashonaland Central,Secondary,Shamva,S3,-17.09163,31.50486,chavakadzi secondary scho
341844.863057687,8122764.63618266,2467,5251,MUSHOWANI,Mashonaland Central,Secondary,Shamva,S3,-16.97362,31.51453,mushowani
342193.030555284,8070874.42837743,2468,5252,MASIMBE SECONDARY,Mashonaland Central,Secondary,Shamva,S3,-17.44254,31.51406,masimbe secondary
356968.200490554,8092319.08457974,2469,5253,PFUMVUTI,Mashonaland Central,Secondary,Shamva,S3,-17.24974,31.65457,pfumvuti
349237.636536387,8085118.33245726,2470,5254,SHAMVA SECONDARY,Mashonaland Central,Secondary,Shamva,S3,-17.31431,31.58137,shamva secondary
343929.087467136,8118474.47778638,2471,5255,NYAMAROPA SECONDARY,Mashonaland Central,Secondary,Shamva,S3,-17.01253,31.5338,nyamaropa secondary
330702.707759187,8125187.25033629,2472,5256,NYAMARURO SECONDARY SCHOO,Mashonaland Central,Secondary,Shamva,S3,-16.95094,31.41009,nyamaruro secondary schoo
324775.748414216,8142382.96481972,2473,5257,BEMBERI,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.79512,31.35579,bemberi
,,2474,5258,CHIMBUWE,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,chimbuwe
373164.564674867,8197638.22500375,2475,5259,GOMO SECONDAY SCHOOL,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.29885,31.81282,gomo seconday school
336275.182936179,8161262.27441312,2476,5260,NYAMASWAU SECONDARY SCHOOL,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.62535,31.46503,nyamaswau secondary school
363157.732458544,8169577.47833398,2477,5261,MANGARE,Mashonaland Central,Secondary,Mt. Darwin,S3,-16.55191,31.71751,mangare
295644.062514806,8088101.11745568,2478,5262,BATANAI SECONDARY SCHOOL,Mashonaland Central,Secondary,Mazowe,S3,-17.28316,31.07753,batanai secondary school
286946.477666799,8044351.93414455,2479,5263,GLENARA SECONDARY SCHOOL,Mashonaland Central,Secondary,Mazowe,S3,-17.67757,30.99141,glenara secondary school
289511.729515335,8130310.23269492,2480,5264,CHIMURENGA 3 SECONDARY SC,Mashonaland Central,Secondary,Mazowe,S3,-16.90128,31.02389,chimurenga 3 secondary sc
268975.559369164,8075494.80923328,2481,5265,CRANHAM SECONDARY SCHOOL,Mashonaland Central,Secondary,Mazowe,S3,-17.39447,30.82543,cranham secondary school
261258.844685776,8101756.67008957,2482,5266,FARAI SECONDARY,Mashonaland Central,Secondary,Mazowe,S3,-17.15646,30.75571,farai secondary
296945.531379825,8135145.16456257,2483,5267,GOTEKA,Mashonaland Central,Secondary,Mazowe,S3,-16.85826,31.09409,goteka
275790.893789669,8131637.08616647,2484,5268,JENYA,Mashonaland Central,Secondary,Mazowe,S2,-16.88801,30.89527,jenya
273550.860801296,8104752.36607855,2485,5269,LUCKNOW,Mashonaland Central,Secondary,Mazowe,S3,-17.13065,30.87151,lucknow
276245.186368692,8109358.07249294,2486,5270,MANDINDINDI SECONDARY SCH,Mashonaland Central,Secondary,Mazowe,S3,-17.08931,30.89729,mandindindi secondary sch
282680.771957785,8124777.81198142,2487,5271,MBARI,Mashonaland Central,Secondary,Mazowe,S3,-16.95063,30.95925,mbari
271086.186867473,8090622.44408548,2488,5272,TSATSI,Mashonaland Central,Secondary,Mazowe,S3,-17.25804,30.84688,tsatsi
308867.706920394,8166024.8923526,2489,5273,BUDIRIRO,Mashonaland Central,Secondary,Muzarabani,S3,-16.58026,31.20856,budiriro
282527.113008442,8141177.79004231,2490,5274,CHIDIKAMWEDZI SECONDARY S,Mashonaland Central,Secondary,Muzarabani,S3,-16.80246,30.9594,chidikamwedzi secondary s
295519.055446159,8213737.63477687,2491,5275,DAMBAKURIMA SECONDARY SCH,Mashonaland Central,Secondary,Muzarabani,S3,-16.14806,31.0877,dambakurima secondary sch
310598.613520306,8178165.6372437,2492,5276,CHIWESHE,Mashonaland Central,Secondary,Muzarabani,S3,-16.4707,31.22578,chiweshe
286455.660614255,8156153.3101057,2493,5277,GEE JAY SECONDARY SCHOOL,Mashonaland Central,Secondary,Muzarabani,S3,-16.66753,30.99766,gee jay secondary school
319193.503629527,8171725.47348004,2494,5278,MUKWENGURE,Mashonaland Central,Secondary,Muzarabani,S3,-16.52956,31.30576,mukwengure
329164.630606467,8182273.56439968,2495,5279,MANGURENJE,Mashonaland Central,Secondary,Muzarabani,S3,-16.43498,31.39995,mangurenje
308742.662058963,8185159.30970013,2496,5280,MUSEREDZA,Mashonaland Central,Secondary,Muzarabani,S3,-16.40736,31.20898,museredza
295590.296738364,8196477.94321469,2497,5282,UTETE,Mashonaland Central,Secondary,Muzarabani,S3,-16.30401,31.08686,utete
335022.748002073,8090448.00384695,2498,5283,CHIPADZE FARM,Mashonaland Central,Secondary,Bindura,S3,-17.26516,31.44805,chipadze farm
317724.20562127,8132244.32107993,2499,5284,MANGA,Mashonaland Central,Secondary,Bindura,S3,-16.88619,31.28882,manga
321614.395940279,8125244.53525515,2500,5285,COWLEY SEC,Mashonaland Central,Secondary,Bindura,S3,-16.94974,31.32477,cowley sec
311291.991162217,8122477.78546756,2501,5286,DAMBAWIRA SEC,Mashonaland Central,Secondary,Bindura,S3,-16.97392,31.22763,dambawira sec
330213.378782572,8096747.99025147,2502,5287,KAMBIRA SEC,Mashonaland Central,Secondary,Bindura,S3,-17.20788,31.40331,kambira sec
322428.622928029,8064097.02880282,2503,5288,MUCHAPONDWA SEC,Mashonaland Central,Secondary,Bindura,S3,-17.5023,31.32745,muchapondwa sec
312750.054889474,8108992.63793246,2504,5289,ROSETTA RUST SEC,Mashonaland Central,Secondary,Bindura,S3,-17.09588,31.24018,rosetta rust sec
308465.322585258,8087981.4598177,2505,5290,SIMOONA,Mashonaland Central,Secondary,Bindura,S3,-17.28536,31.19809,simoona
333458.495210688,8079103.85701725,2506,5291,SOS HERMANN GMEINER,Mashonaland Central,Secondary,Bindura,S2,-17.36755,31.43247,sos hermann gmeiner
320817.519623585,8112868.90287555,2507,5292,ST. BASIL'S,Mashonaland Central,Secondary,Bindura,S3,-17.0615,31.31629,st. basil's
313608.838752559,8072251.3095324,2508,5294,MASEMBURA,Mashonaland Central,Secondary,Bindura,S3,-17.42791,31.24511,masembura
410696.811813015,8166910.63117788,2509,5295,KATAKURA,Mashonaland Central,Secondary,Rushinga,S3,-16.57828,32.1629,katakura
417430.956241831,8165820.27709677,2510,5296,KASENZI,Mashonaland Central,Secondary,Rushinga,S3,-16.58838,32.22598,kasenzi
423156.432843612,8170324.28779242,2511,5297,KATONI,Mashonaland Central,Secondary,Rushinga,S3,-16.54786,32.2798,katoni
411127.070060869,8152248.02460748,2512,5298,MUBVUNDUDZI,Mashonaland Central,Secondary,Rushinga,S3,-16.71083,32.16636,mubvundudzi
394518.276717872,8160151.25804295,2513,5299,RUSHINGA HIGH,Mashonaland Central,Secondary,Rushinga,S3,-16.63871,32.01095,rushinga high
427552.569309626,8157738.9836433,2514,5300,NYAMANYANYA,Mashonaland Central,Secondary,Rushinga,S3,-16.66176,32.3206,nyamanyanya
288579.318169366,8082878.78932037,2515,5301,CRAIGENGOWER,Mashonaland Central,Secondary,Mazowe,S3,-17.32969,31.01059,craigengower
317415.518066003,8147355.1163043,2516,5302,NYAMARIDZA,Mashonaland Central,Secondary,Muzarabani,S3,-16.74963,31.28715,nyamaridza
,,2517,5609,NYAMBUDZI,Mashonaland Central,Secondary,Mbire,S3,,0,nyambudzi
,,2520,5612,MAZOWE BRIDGE,Mashonaland Central,Secondary,Rushinga,S3,,0,mazowe bridge
,,2521,5613,MANAME,Mashonaland Central,Secondary,Rushinga,S3,,0,maname
,,2522,5614,CHIREKA,Mashonaland Central,Secondary,Bindura,S3,,0,chireka
,,2524,5616,CHOMA,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,choma
,,2525,5617,KANDEYA,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,kandeya
,,2526,5619,CENTER ZIMBABWE AFRICA (CZA),Mashonaland Central,Secondary,Shamva,S2,,0,center zimbabwe africa (cza)
,,2527,5620,NYAMATSATSE,Mashonaland Central,Secondary,Shamva,S2,,0,nyamatsatse
,,2528,5621,SANYE,Mashonaland Central,Secondary,Shamva,S3,,0,sanye
,,2532,5625,BEMBERERO,Mashonaland Central,Secondary,Bindura,S3,,0,bemberero
,,2533,5629,ARAMBIRA,Mashonaland Central,Secondary,Muzarabani,S3,,0,arambira
,,2534,5632,SONE,Mashonaland Central,Secondary,Muzarabani,S3,,0,sone
,,2536,5635,MARY MOUNT MISSION,Mashonaland Central,Secondary,Rushinga,S1,,0,mary mount mission
,,2539,5638,RUFARO,Mashonaland Central,Secondary,Guruve,S3,,0,rufaro
,,2541,5640,BROADVIEW,Mashonaland Central,Secondary,Guruve,S2,,0,broadview
,,2542,5641,SOSERA,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,sosera
,,2543,5642,KAPANDA,Mashonaland Central,Secondary,Mt. Darwin,S3,,0,kapanda
,,2544,5644,EMPIRE COLLEGE,Mashonaland Central,Secondary,Mbire,S2,,0,empire college
,,2548,5665,MAJOME MC COLLEGE,Mashonaland Central,Secondary,Mazowe,S3,,,majome mc college
,,2549,5666,DYOLL COLLEGE,Mashonaland Central,Secondary,Mazowe,S2,,,dyoll college
,,2550,5668,MILESTONE ACADEMY,Mashonaland Central,Secondary,Mazowe,S3,,,milestone academy
,,2553,5672,EXCEL GLENDALE ACADEMY,Mashonaland Central,Secondary,Mazowe,S3,,,excel glendale academy
,,2554,5673,BRIDGEVIEW TECHNICAL COLLEGE,Mashonaland Central,Secondary,Mazowe,S2,,,bridgeview technical college
348396.224430658,8038388.10022561,2559,6007,ST PAULS MUSAMI,Mashonaland East,Secondary,Murehwa,S1,-17.73652,31.57015,st pauls musami
356745.478482457,7998000.23640321,2561,6009,BERNARD MIZEKI,Mashonaland East,Secondary,Marondera,S1,-18.10203,31.64611,bernard mizeki
345872.865532329,7983631.56230696,2562,6010,MONTE CASSINO GIRLS,Mashonaland East,Secondary,Marondera,S3,-18.23111,31.5423,monte cassino girls
311427.567920225,8036355.94916859,2563,6011,ST IGNATIUS COLLEGE,Mashonaland East,Secondary,Goromonzi,S2,-17.75203,31.22141,st ignatius college
322015.009075159,7892583.25408169,2564,6012,DARAMOMBE,Mashonaland East,Secondary,Chikomba,S3,-19.0518,31.3086,daramombe
373816.89948051,8048415.84402041,2565,6013,MUREWA HIGH,Mashonaland East,Secondary,Murehwa,S2,-17.6475,31.81046,murewa high
363458.207789493,8062886.39875249,2570,6018,CHEUNJE,Mashonaland East,Secondary,Murehwa,S2,-17.51612,31.71375,cheunje
420014.521143203,8090304.81619329,2571,6019,NYAMUZUWE HIGH,Mashonaland East,Secondary,Mutoko,S1,-17.27104,32.24749,nyamuzuwe high
301977.5711214,7886746.37505079,2573,6021,ST FRANCIS OF ASSISI,Mashonaland East,Secondary,Chikomba,S1,-19.10268,31.11766,st francis of assisi
314744.905843798,8061770.17461639,2575,6023,VISITATION MAKUMBI,Mashonaland East,Secondary,Goromonzi,S1,-17.5227,31.2549,visitation makumbi
373619.640549382,7927908.6217507,2578,6026,ST ANNES (GOTO),Mashonaland East,Secondary,Hwedza,S3,-18.73645,31.80118,st annes (goto)
328963.981430597,7980591.8730175,2579,6027,WADDILOVE HIGH,Mashonaland East,Secondary,Marondera,S2,-18.25729,31.38217,waddilove high
361550.435449827,7928838.4982115,2581,6029,MT ST MARY'S,Mashonaland East,Secondary,Hwedza,S1,-18.72728,31.68678,mt st mary's
312183.963174185,8031843.75657461,2582,6030,ST DOMINICS CHISHAWASHA,Mashonaland East,Secondary,Goromonzi,S1,-17.79286,31.22814,st dominics chishawasha
387450.374257389,8024832.89935371,2584,6032,NHOWE,Mashonaland East,Secondary,Murehwa,S2,-17.86136,31.93771,nhowe
335817.441848348,7917166.60868188,2586,6034,KWENDA,Mashonaland East,Secondary,Chikomba,S3,-18.83086,31.44179,kwenda
343834.001112536,7986760.62280553,2588,6036,NAGLE HOUSE,Mashonaland East,Secondary,Marondera,S2,-18.20269,31.52326,nagle house
353758.459575767,7986380.93427393,2589,6037,PETERHOUSE,Mashonaland East,Secondary,Marondera,S1,-18.20682,31.61706,peterhouse
337050.672730098,8040443.44233302,2591,6039,ST JOHNS CHIKWAKA,Mashonaland East,Secondary,Goromonzi,S1,-17.71714,31.46333,st johns chikwaka
383462.113377236,8079289.436077,2592,6040,UZUMBA,Mashonaland East,Secondary,Ump,S3,-17.36901,31.90305,uzumba
309849.747212765,7997873.99301114,2593,6041,MANDEDZA,Mashonaland East,Secondary,Seke,S2,-18.09955,31.20303,mandedza
396324.884665452,8072797.62430658,2594,6042,NYADIRE,Mashonaland East,Secondary,Mutoko,S2,-17.42831,32.0238,nyadire
344662.049015981,7985726.92784053,2596,6044,NYAMENI,Mashonaland East,Secondary,Marondera,S2,-18.21209,31.53101,nyameni
265617.132012981,7996658.62196029,2598,6046,MARIRANGWE,Mashonaland East,Secondary,Seke,S3,-18.10618,30.78509,marirangwe
273082.556591958,7980621.11330304,2599,6047,BEATRICE,Mashonaland East,Secondary,Seke,S3,-18.25183,30.85383,beatrice
336894.827202499,7993328.70817027,2605,6053,EAGLE,Mashonaland East,Secondary,Marondera,S3,-18.14283,31.45818,eagle
435172.535567859,8081206.62090387,2606,6054,ALL SOULS,Mashonaland East,Secondary,Mutoko,S3,-17.35376,32.38982,all souls
376339.041040785,7919406.34082948,2607,6055,ST BARNABAS (MADZIMBABWE),Mashonaland East,Secondary,Hwedza,S3,-18.81344,31.82644,st barnabas (madzimbabwe)
372535.08598238,7915760.78982812,2608,6056,ST MATHIAS RUSWA,Mashonaland East,Secondary,Hwedza,S3,-18.84615,31.79011,st mathias ruswa
354892.835198043,8051117.45418399,2609,6057,DOMBODZVUKU,Mashonaland East,Secondary,Murehwa,S3,-17.62193,31.63228,dombodzvuku
305220.104579592,7972143.50359164,2610,6058,ST DAVIDS NYANDORO,Mashonaland East,Secondary,Marondera,S3,-18.33158,31.15685,st davids nyandoro
313419.599605401,7968637.18603602,2611,6059,CHAKADINI,Mashonaland East,Secondary,Marondera,S3,-18.36399,31.23409,chakadini
365755.284825043,8050388.53796394,2612,6060,KAMBARAMI,Mashonaland East,Secondary,Murehwa,S3,-17.6292,31.7346,kambarami
357022.087767286,8059701.30407108,2613,6061,NJEDZA,Mashonaland East,Secondary,Murehwa,S3,-17.5445,31.65292,njedza
371824.925683514,8060831.00683913,2614,6062,ZARANYIKA,Mashonaland East,Secondary,Murehwa,S3,-17.53519,31.79243,zaranyika
376564.800807855,8014123.79292611,2615,6063,HOKODZI,Mashonaland East,Secondary,Murehwa,S3,-17.95755,31.83435,hokodzi
366007.727999376,8058686.29517564,2616,6064,MUCHINJIKE,Mashonaland East,Secondary,Murehwa,S3,-17.55423,31.7375,muchinjike
356680.072804067,8065413.44086613,2617,6065,NYAMASHATO,Mashonaland East,Secondary,Murehwa,S3,-17.49286,31.65008,nyamashato
389361.276458042,8064070.55651259,2618,6066,CHIMURENGA,Mashonaland East,Secondary,Mutoko,S3,-17.50685,31.95779,chimurenga
442882.759476247,8080865.67160337,2619,6067,CHATIZA,Mashonaland East,Secondary,Mutoko,S3,-17.35705,32.46238,chatiza
443696.650885523,8089335.80136907,2620,6068,MAKOSA,Mashonaland East,Secondary,Mutoko,S3,-17.28051,32.47026,makosa
433311.982150964,8090383.33735914,2621,6069,BONDAMAKARA,Mashonaland East,Secondary,Mutoko,S3,-17.27076,32.37259,bondamakara
